"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3230000","CDFF2241142014000001","2014-02-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 방이동 202-7 2층","서울특별시 송파구 위례성대로18길 28-10, 2층 (방이동)","05639","야마토게임랜드","2023-02-17 11:12:04","U","2022-12-01 23:09:00.0","","210953.223488532","445329.614348921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3080000","CDFF2241142017000002","20170124","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 미아동 226-63번지 ","서울특별시 강북구 솔매로 91 (미아동)","01126","스마일뽑기샵","2017-01-24 17:17:27","I","2018-08-31 23:59:59.0","","201900.954804156    ","458116.261809702    ","청소년게임제공업","유통관련업","","","","30","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3070000","CDFF2241142020000002","2020-07-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 장위동 66-240","서울특별시 성북구 돌곶이로27길 59-1 (장위동)","02771","뽑기왕","2023-03-10 14:18:37","U","2022-12-02 23:02:00.0","","204595.959178257","456491.101264855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFF2241142015000002","20150520","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 옥인동 156-7번지 1층 ","서울특별시 종로구 옥인길 28, 1층 (옥인동)","03034","옥인상점","2015-05-21 09:00:43","I","2018-08-31 23:59:59.0","","197036.780848217    ","453186.345013507    ","청소년게임제공업","유통관련업","","","노래하는 두더지 외 9종","19.83","","","","","","","","","","","","","","","","","","","11","","전체이용가","","","",""
"3080000","CDFF2241142017000003","20170308","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 수유동 23-53번지 ","서울특별시 강북구 노해로11길 25 (수유동)","01078","인형뽑기방","2017-03-08 10:14:46","I","2018-08-31 23:59:59.0","","201799.510192727    ","459608.407768972    ","청소년게임제공업","유통관련업","","","","26.1","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3010000","CDFF2241142019000001","20191203","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 을지로6가 21-31번지 롯데 FiTin ","서울특별시 중구 을지로 264, 롯데 FiTin 5층 (을지로6가)","04561","FUNNY LAND","2020-01-15 10:38:54","U","2020-01-17 02:40:00.0","","200548.038848161    ","451497.626572161    ","청소년게임제공업","유통관련업","0","","아케이드게임(퍼니랜드)","56.83","0","0","","0","0","0","0","","","","","","","","","","","","2","","전체이용가","","","","상업지역"
"3170000","CDFF2241142022000001","20220603","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 독산동 973-1 어반팰리스","서울특별시 금천구 독산로 329, 어반팰리스 1층 106호 (독산동)","08541","독산동 뽑기왕","2022-06-03 17:59:20","I","2021-12-06 00:05:00.0","","191377.897673621","441582.994710403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFF2241142020000002","20200522","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 이태원동 658번지 ","서울특별시 용산구 회나무로 3, 1층 (이태원동)","04343","콤콤오락실","2020-06-09 10:41:34","U","2020-06-11 02:40:00.0","","198806.839737317    ","448482.524576968    ","청소년게임제공업","유통관련업","","","데스페라도, 노래하는 두더지, 비시바시, 슈퍼마리오, 스노우브라더스, 스트리트파이터, 비트온, 펀스뮤직, 철권, 퍼니랜드(6대)","33","","","","","","","","","","","","","","","","","","","15","","전체이용가","","","",""
"3020000","CDFF2241142018000004","20180920","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 이촌동 203-4 ","서울특별시 용산구 이촌로 64-1 (이촌동)","04374","이촌뽑즈아","2021-08-03 13:43:05","U","2021-08-05 02:40:00.0","","196035.191424116    ","447109.755629316    ","청소년게임제공업","유통관련업","","주택가주변","토이즈팝(5EA), 코코짱(1EA), 조아조아윷놀이(1EA)","63","","","근린생활시설","","","","","","","","","","","","","","","","7","","전체이용가","","","",""
"3020000","CDFF2241142017000002","20170302","","01","영업/정상","13","영업중","","","","","02-711-3331","","","서울특별시 용산구 용산동2가 산 1-3번지 ","서울특별시 용산구 남산공원길 105, 4층 (용산동2가, YTN서울타워)","04340","게임플라자 남산서울타워점","2017-03-02 11:05:02","I","2018-08-31 23:59:59.0","","198994.001920861    ","449630.953175642    ","청소년게임제공업","유통관련업","","","엔슛외 70가지","345.09","","","","","","","","","","","","","","","","","","","71","","전체이용가","","","",""
"3020000","CDFF2241142014000001","20140618","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 한강로3가 16-9번지 용산전자랜드 본관 5층 ","서울특별시 용산구 청파로 74, 5층 (한강로3가, 용산전자랜드 본관)","04372","인엔인(in&in)","2018-11-30 13:48:12","U","2018-12-02 02:40:00.0","","196370.746398773    ","447841.698787531    ","청소년게임제공업","유통관련업","","","트윈일성크래인 외","160","5","","","","","","","","","","","","","","","","","","50","","전체이용가","","","",""
"3020000","CDFF2241142009000009","20091026","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 동자동 43-61번지 ","서울특별시 용산구 한강대로 383 (동자동, pc게임장)","04320","첨단게임장","2017-07-07 13:11:09","I","2018-08-31 23:59:59.0","","197472.157378943    ","450029.429063214    ","청소년게임제공업","유통관련업","1","","","73.45","1","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3020000","CDFF2241142011000001","20110414","","01","영업/정상","13","영업중","","","","","792-0001","","","서울특별시 용산구 한강로3가 40-713번지 양지빌딩 ","서울특별시 용산구 한강대로21나길 40 (한강로3가)","04378","드래곤힐게임장","2015-10-04 13:44:04","I","2018-08-31 23:59:59.0","","196755.916741402    ","447229.993629727    ","청소년게임제공업","유통관련업","","","","285","1","","","","","","","","","","","","","","","","","","35","","전체이용가","","","",""
"3030000","CDFF2241142015000004","20151210","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 성수동2가 300-79번지 ","서울특별시 성동구 아차산로7길 2, 3층 (성수동2가)","04794","봉황게임랜드","2015-12-10 16:42:51","I","2018-08-31 23:59:59.0","","204728.97987438     ","449236.057701932    ","청소년게임제공업","유통관련업","","","오션포스3","100","","","","","","","","","","","","","","","","","","","40","","전체이용가","","","",""
"3030000","CDFF2241142017000003","20170418","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 행당동 19-54 ","서울특별시 성동구 마조로 17, 47,48호 (행당동, 한양시장)","04760","인생사진 인형뽑기","2021-11-23 14:55:40","U","2021-11-25 02:40:00.0","","203512.949927348    ","450799.537553394    ","청소년게임제공업","유통관련업","","","","42.9","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3030000","CDFF2241142007000005","20071121","","01","영업/정상","13","영업중","","","","","02-2292-7175","","","서울특별시 성동구 행당동 19-100번지 ","서울특별시 성동구 마조로 9 (행당동)","04760","한양 게임장","2017-05-22 10:52:51","I","2018-08-31 23:59:59.0","","203514.842717891    ","450716.717125628    ","청소년게임제공업","유통관련업","","기타","","93","","","근린생활시설","","","","","","","","","","","","","","","","48","","전체이용가","","","","일반주거지역"
"3030000","CDFF2241142020000003","20201224","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 상왕십리동 811 텐즈힐 ","서울특별시 성동구 마장로 137, 221동 1층 1144호 (상왕십리동, 텐즈힐)","04700","뽑?","2022-02-14 14:13:32","U","2022-02-16 02:40:00.0","","202113.869605464    ","451897.581865192    ","청소년게임제공업","유통관련업","","","","37.05","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3070000","CDFF2241142016000003","20160406","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 동선동1가 2-2 1층","서울특별시 성북구 동소문로22길 14, 1층 (동선동1가)","02845","짱","2022-10-12 13:01:53","U","2021-10-30 23:04:00.0","","201482.451948394","454452.916044069","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFF2241142019000010","20190909","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 78-2번지 ","서울특별시 광진구 용마산로 58, 1층 (중곡동)","04945","동아게임장","2020-01-06 09:45:44","U","2020-01-08 02:40:00.0","","207710.456263661    ","450732.119089726    ","청소년게임제공업","유통관련업","","","토이즈팝(10)","26.4","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3040000","CDFF2241142019000007","20190805","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 자양동 637-3번지 인재학원 ","서울특별시 광진구 뚝섬로52나길 1, 인재학원 1층 (자양동)","05100","캐치유","2019-08-05 18:11:01","I","2019-08-07 02:21:55.0","","206937.949813897    ","447636.115901284    ","청소년게임제공업","유통관련업","","","곰탱이(7대), 토이즈팝(3대)","32.8","","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3040000","CDFF2241142021000001","20211206","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 자양동 617-9 ","서울특별시 광진구 자양로13길 80, 1층 (자양동)","05062","인형뽑기샵","2021-12-06 08:46:40","I","2021-12-08 00:22:43.0","","207050.55827529     ","447901.454145613    ","청소년게임제공업","유통관련업","0","","Toys Pop(4), 토이즈팝(6), 레인보우플러스2(1), Love Push(1)","20","0","0","","0","0","0","0","","","","","","","","","","","","12","","전체이용가","","","",""
"3040000","CDFF2241142020000003","20200715","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 580 ","서울특별시 광진구 답십리로 366, 1층 (중곡동)","04901","핑크뽑기방","2020-10-28 16:55:18","U","2020-12-03 02:40:00.0","","207089.752230959    ","452136.717870103    ","청소년게임제공업","유통관련업","","","러브푸시(1)토이즈팝(5)","36.31","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3040000","CDFF2241142014000002","20140627","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 화양동 6-2번지 연한빌딩 ","서울특별시 광진구 아차산로 241, 연한빌딩 4층 (화양동)","05017","파니오락실","2018-10-04 15:23:12","U","2018-10-06 02:36:12.0","","206131.315540787    ","448712.391439589    ","청소년게임제공업","유통관련업","","","건버드2,스트라이커즈,테몬프존트,텐가이,어블러스트,테트리스,월드","19.47","","","","","","","","","","","","","","","","","","","7","","전체이용가","","","",""
"3040000","CDFF2241142016000010","20161101","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 화양동 5-29번지 ","서울특별시 광진구 아차산로33길 40 (화양동)","05017","짱뽑기방","2016-11-01 16:57:30","I","2018-08-31 23:59:59.0","","206179.02486984     ","448854.551452501    ","청소년게임제공업","유통관련업","","","코코짱(6), 레인보우플러스2(4)","30","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3040000","CDFF2241142016000012","20161118","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 화양동 11-3번지 ","서울특별시 광진구 아차산로33길 53 (화양동)","05016","플레이원","2020-01-08 16:39:08","U","2020-01-10 02:40:00.0","","206187.369475123    ","448936.773332229    ","청소년게임제공업","유통관련업","","","스트라이커1945(1)틀린그림찾기5(1)비트앤덩크(2)펌피럽프라임(2) 철권7(6)짱(3)코코짱(10)","322.48","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3040000","CDFF2241142016000013","20161118","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 화양동 10-10번지 ","서울특별시 광진구 동일로24길 85-1, 1층 (화양동)","05016","인형천국","2020-02-17 09:24:56","U","2020-02-19 02:40:00.0","","206100.548327759    ","448938.070396351    ","청소년게임제공업","유통관련업","","","레이보우캔디크레인(2)코코짱(8)","26","","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3040000","CDFF2241142018000004","20180627","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 580-1번지 ","서울특별시 광진구 답십리로 368, 1층 (중곡동)","04901","코코짱 뽑기방 중곡점","2020-05-25 15:03:37","U","2020-05-27 02:40:00.0","","207107.910621027    ","452134.45276901     ","청소년게임제공업","유통관련업","","","토이즈팝(4), 러브푸시(1), 럭셔리러브푸시(1)","18.73","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3040000","CDFF2241142017000007","20170131","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 화양동 5-21번지 ","서울특별시 광진구 능동로13길 11, 1, 지층 (화양동)","05017","게임천국","2020-01-06 14:44:27","U","2020-01-08 02:40:00.0","","206209.304445478    ","448935.579073008    ","청소년게임제공업","유통관련업","","","엔슛(2)브이에스피닉스에스(6)럭셔리자이언트캐처(24)뉴스피트터치(1)","180","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3040000","CDFF2241142017000010","20170217","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 화양동 8-95번지 ","서울특별시 광진구 아차산로33길 21, 1층 (화양동)","05017","몬스터고","2020-01-06 14:41:31","U","2020-01-08 02:40:00.0","","206133.435679018    ","448786.303093389    ","청소년게임제공업","유통관련업","","","코인러쉬(2)찬스볼(1)코코짱(11)아이돌스크레인(6)","77","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3090000","CDFF2241142022000003","20221028","","01","영업/정상","13","영업중","","","","","","","","서울특별시 도봉구 창동 655-23","서울특별시 도봉구 도봉로 458, 지층 (창동)","01455","나무게임랜드","2022-12-09 11:47:15","U","2021-11-01 23:01:00.0","","202918.623718823","460465.239442155","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFF2241142016000004","20160919","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 구의동 246-71번지 ","서울특별시 광진구 자양로18길 32, 1층 (구의동)","05044","노리터","2016-12-12 08:57:45","I","2018-08-31 23:59:59.0","","207469.309509679    ","448389.601393835    ","청소년게임제공업","유통관련업","","","뉴미주크레인","26","1","","","","","","","","","","","","","","","","","","11","","전체이용가","","","",""
"3040000","CDFF2241142017000028","20171024","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 화양동 17-10번지 ","서울특별시 광진구 동일로30길 42 (화양동)","05008","뽑튜브","2020-01-06 14:28:25","U","2020-01-08 02:40:00.0","","206086.374116549    ","449463.547117001    ","청소년게임제공업","유통관련업","","","철권태그토너먼트(2)토이즈팝(3)조아조아윷놀이(1)스마일토이(2)뽀끼뽀끼2(1)","30","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3040000","CDFF2241142017000029","20171108","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 78-35번지 ","서울특별시 광진구 영화사로 11-1, 1층 (중곡동)","04945","뽑기야 놀자","2020-01-06 10:48:18","U","2020-01-08 02:40:00.0","","207793.238734743    ","450655.551556237    ","청소년게임제공업","유통관련업","","","러브푸시(1),레이보우플러스(5),조아조아윷놀이(1)","23.1","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3040000","CDFF2241142018000006","20180809","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 82-5번지 ","서울특별시 광진구 영화사로 28-1, 1층 (중곡동)","04949","뽑기1번가","2020-01-06 10:38:57","U","2020-01-08 02:40:00.0","","207890.706384414    ","450528.591867827    ","청소년게임제공업","유통관련업","","","토이즈팝(4),조아조아윷놀이(1),코코짱(2),럭셔리러브푸쉬(1)","20.3","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3080000","CDFF2241142020000005","20200916","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 수유동 451-102 ","서울특별시 강북구 덕릉로 19, 1층 (수유동)","01094","뽑기맛집","2020-09-16 14:24:42","I","2020-09-18 00:23:12.0","","201316.422971844    ","459086.805584742    ","청소년게임제공업","유통관련업","","","","32.4","","","","","","","","","","","","","","","","","","","6","","전체이용가","","","",""
"3040000","CDFF2241142018000010","20181221","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 자양동 617-27번지 ","서울특별시 광진구 자양로13길 90, 1층 (자양동)","05062","뽑기1번가","2020-01-06 09:51:24","U","2020-01-08 02:40:00.0","","207005.063652123    ","447851.940331384    ","청소년게임제공업","유통관련업","","","토이즈팝(5),코코짱(3),바버컷알(1),조아조아윷놀이(1)","40","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3040000","CDFF2241142017000011","20170303","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 198-4","서울특별시 광진구 면목로 174, 1층 (중곡동)","04903","못된 강아지","2022-09-27 09:20:32","U","2021-12-08 22:09:00.0","","207264.770077756","451823.918998571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3170000","CDFF2241142022000003","20221111","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 독산동 178-33","서울특별시 금천구 독산로 273-1, 1층 (독산동)","08546","THE뽑기짱","2022-11-11 14:47:27","I","2021-10-31 23:03:00.0","","191337.894200584","441016.521594099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3050000","CDFF2241142019000003","20190328","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 장안동 398-11번지 ","서울특별시 동대문구 한천로14길 45, 1층 (장안동)","02628","뽑기섬","2019-12-05 09:08:59","U","2019-12-07 02:40:00.0","","205698.284371101    ","451636.641316       ","청소년게임제공업","유통관련업","","","토이즈팝5대, 스마일크레인 1대, 러브푸시1대, 와이드러브푸쉬 2대","24.5","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3050000","CDFF2241142019000006","20190812","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 이문동 292-10번지 이문동 웰츠타워 ","서울특별시 동대문구 이문로 136, 1층 1-13호 (이문동, 이문동 웰츠타워)","02418","우리동네뽑기방","2019-08-12 16:37:01","I","2019-08-14 02:22:01.0","","205396.363734301    ","455131.683241064    ","청소년게임제공업","유통관련업","","","토이즈팝8대, 자이언트캡처1대, 조아조아윳놀이1대, 러브푸쉬1대","36.2","","","","","","","","","","","","","","","","","","","11","","전체이용가","","","",""
"3050000","CDFF2241142016000016","20161122","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 장안동 341-2번지 ","서울특별시 동대문구 장한로24길 30-2 (장안동)","02639","짱오락실","2016-11-22 17:14:59","I","2018-08-31 23:59:59.0","","206328.901807688    ","452000.930293775    ","청소년게임제공업","유통관련업","","","곰탱이 10대, 드래곤펀치1대, 데스페라도1대, 너티빈스2대, 앨리웁2대, 두더지팡팡1대","82","1","","","","","","","","","","","","","","","","","","17","","전체이용가","","","",""
"3060000","CDFF2241142019000003","20190312","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 383-5번지 ","서울특별시 중랑구 답십리로 367, 1층 (면목동)","02246","뽑기뽑기","2019-03-12 17:46:56","I","2019-03-14 02:21:50.0","","207114.978408815    ","452160.826169813    ","청소년게임제공업","유통관련업","","","코코짱 8대","29","","","","","","","","","","","","","","","","","","","8","","전체이용가","","","",""
"3060000","CDFF2241142019000001","20190107","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 중화동 298-35번지 ","서울특별시 중랑구 중랑역로 24-1, 1층 (중화동)","02109","뽑기아지트","2020-01-20 14:00:04","U","2020-01-22 02:40:00.0","","206656.624030436    ","454897.070215797    ","청소년게임제공업","유통관련업","","","자이언트캡처5, 러브푸쉬1, 레인보우플러스2 1, 럭셔리자이언트캐처 2","27","1","","","","","","","","","","","","","","","","","","9","","전체이용가","","","",""
"3060000","CDFF2241142019000006","20190416","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 묵동 235-100 ","서울특별시 중랑구 중랑역로 235-1, 1층 (묵동)","02003","놀러와","2020-07-08 17:15:55","U","2020-07-10 02:40:00.0","","206559.777483435    ","456910.261921552    ","청소년게임제공업","유통관련업","","","토이즈팝2, 코코짱4,럭셔리 러브푸쉬1, 스위트박스1","32.44","","","","","","","","","","","","","","","","","","","","","전체이용가","","","",""
"3060000","CDFF2241142019000008","20190620","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 177-49번지 ","서울특별시 중랑구 겸재로9길 5, 1층 (면목동)","02134","탐이나인형방","2019-06-20 16:03:29","I","2019-06-22 02:21:18.0","","206834.373745867    ","453812.962441245    ","청소년게임제공업","유통관련업","","","마트크레인3,플러스크레인6, 러브푸쉬1,레인보우플러스2 1대.","26.4","1","","","","","","","","","","","","","","","","","","11","","전체이용가","","","",""
"3060000","CDFF2241142019000011","20190710","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 459-4 ","서울특별시 중랑구 사가정로53길 21, 1층 (면목동)","02213","뽑으리뽑기왕","2021-06-25 15:20:28","U","2021-06-27 02:40:00.0","","207801.655098393    ","453272.755278629    ","청소년게임제공업","유통관련업","","","스위트박스1, 러브푸시1,토이즈팝6","21","1","","","","","","","","","","","","","","","","","","8","","전체이용가","","","",""
"3060000","CDFF2241142019000012","20190716","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 상봉동 87-19번지 ","서울특별시 중랑구 봉우재로43길 29, 1층 (상봉동)","02153","싹스리 뽑기방","2019-07-19 11:39:43","U","2019-07-21 02:40:00.0","","207841.019846916    ","454714.14448898     ","청소년게임제공업","유통관련업","","","러브푸시1, 토이즈팝 7, 스위트박스 1","32.88","1","","","","","","","","","","","","","","","","","","9","","전체이용가","","","",""
"3060000","CDFF2241142019000016","20190918","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 중화동 312-6 ","서울특별시 중랑구 중랑역로 83-1, 1층 (중화동)","02101","스타뽑스","2020-07-17 16:41:21","U","2020-07-19 02:40:00.0","","206789.836781049    ","455404.587244091    ","청소년게임제공업","유통관련업","","","스마일토이 2, 요요파티원 1, 토이즈팝 7, 짱 1, 럭셔리러브푸쉬 1, 해피컷 1, 조아조아윳놀이2 1, 자이언트키마스터 1","71.75","1","","","","","","","","","","","","","","","","","","15","","전체이용가","","","",""
"3060000","CDFF2241142019000009","20190702","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 묵동 55-3번지 ","서울특별시 중랑구 공릉로12가길 6, 1층 (묵동)","02031","뽑으리 Toy shop","2019-07-02 17:15:21","I","2019-07-04 02:21:28.0","","207007.684069086    ","457119.275239846    ","청소년게임제공업","유통관련업","","","러브푸시1, 코코짱6, 멘토스1, 토이즈팝2,레인보우플러스2 1","51","1","","","","","","","","","","","","","","","","","","11","","전체이용가","","","",""
"3060000","CDFF2241142019000017","20191010","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 115-9번지 ","서울특별시 중랑구 면목로 401, 1층 (면목동)","02219","뽑기마스터","2019-10-10 15:16:39","I","2019-10-12 00:22:47.0","","207671.253571994    ","453941.312844705    ","청소년게임제공업","유통관련업","","","레인보우플러스 1, 토이즈팝 4, 러브푸쉬1, 알라딘알파 3, 조아조아윳놀이2 1","24.75","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3060000","CDFF2241142019000018","20191015","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 상봉동 111-55 ","서울특별시 중랑구 면목로91길 39, 1층 (상봉동)","02138","뽑기샵(뽑끼#)","2020-09-23 13:16:23","U","2020-09-25 02:40:00.0","","207328.39336405     ","454622.867498574    ","청소년게임제공업","유통관련업","","","토이즈팝4,코코짱3,럭셔리러브푸쉬1","30.4","1","","","","","","","","","","","","","","","","","","8","","전체이용가","","","",""
"3060000","CDFF2241142019000020","20191112","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 중화동 320-20번지 ","서울특별시 중랑구 중랑역로 25, 1층 (중화동)","02110","야뽑자(ya뽑자)","2019-11-12 15:15:16","I","2019-11-14 00:23:14.0","","206616.254930813    ","454890.344101482    ","청소년게임제공업","유통관련업","","","토이즈팝7, 뽀끼뽀끼2 2, 조아조아윷놀이 1, 해피짱 1","39.7","1","","","","","","","","","","","","","","","","","","11","","전체이용가","","","",""
"3060000","CDFF2241142020000001","20200325","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 1527 면목동신성미소지움아파트 ","서울특별시 중랑구 용마산로86길 9-27, 101동 1층 102호 (면목동, 면목동신성미소지움아파트)","02192","인형뽑기샵","2022-02-10 15:36:59","U","2022-02-12 02:40:00.0","","208417.642812602    ","453882.78538043     ","청소년게임제공업","유통관련업","","","레인보우플러스2 1, 코코짱2, 조아조아윷놀이2 1,코코짱 2","28.18","1","","","","","","","","","","","","","","","","","","10","","전체이용가","","","",""
"3060000","CDFF2241142018000015","20180802","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 상봉동 130-56 ","서울특별시 중랑구 중랑천로10길 47, 103호 (상봉동)","02120","인형뽑기방","2022-03-07 14:18:19","U","2022-03-09 02:40:00.0","","206612.155726949    ","454442.758184204    ","청소년게임제공업","유통관련업","","","러브푸시1, 토이즈팝 7","19.6","1","","","","","","","","","","","","","","","","","","7","","전체이용가","","","",""
"3060000","CDFF2241142018000018","20180905","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 망우동 523-46 ","서울특별시 중랑구 상봉로 62, 2층 (망우동)","02175","다모아 게임랜드","2021-03-22 18:03:25","U","2021-03-24 02:40:00.0","","208205.771407308    ","454347.055289005    ","청소년게임제공업","유통관련업","","","New 네이버스토리Ver.2 (50대)","154.68","2","","","","","","","","","","","","","","","","","","50","","전체이용가","","","","주거지역"
"3060000","CDFF2241142021000004","20211110","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 망우동 487-2 대흥장여관 ","서울특별시 중랑구 망우로 431, 대흥장여관 2층 (망우동)","02072","빙고샵","2021-11-10 13:24:29","I","2021-11-12 00:22:45.0","","208765.034096176    ","455309.437980638    ","청소년게임제공업","유통관련업","0","","토이즈팝 41","141.15","0","0","","0","0","0","0","","","","","","","","","","","","41","","전체이용가","","","",""
"3060000","CDFF2241142019000007","20190430","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 117-25","서울특별시 중랑구 겸재로 168, 1층 (면목동)","02219","탐이나인형방","2022-11-23 09:12:24","U","2021-10-31 22:05:00.0","","207566.956754628","453960.596776151","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3060000","CDFF2241142020000003","20200813","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 묵동 161-20 ","서울특별시 중랑구 중랑역로 279-1, 1층 (묵동)","02018","싹쓰리뽑기방","2020-08-13 15:37:20","I","2020-08-15 00:23:13.0","","206914.493859035    ","457154.973503141    ","청소년게임제공업","유통관련업","","","토이즈팝 5대, 러브푸시 1대","33.89","","","","","","","","","","","","","","","","","","","6","","전체이용가","","","",""
"3060000","CDFF2241142021000003","20210708","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 면목동 616-3 ","서울특별시 중랑구 용마산로51길 45, 1층 (면목동)","02249","뽑다방","2021-07-08 10:11:41","I","2021-07-10 00:22:52.0","","207819.216064744    ","453077.769943473    ","청소년게임제공업","유통관련업","0","","토이즈팝3, 코코짱3","24","0","0","","0","0","0","0","","","","","","","","","","","","6","","전체이용가","","","",""
